url,producto,variedad,mercado,volumen,calidad,precioMin,precioProm,precioMax,unidad
,Choclo americano 6 unidades,,,,,,,,2000,6,Unidades,http://www.vegavirtual.cl
,Champiñon 1 Bandeja,,,,,,,,1290,1,Champiñon 1 Bandeja,http://www.vegavirtual.cl
,Brocoli 1 Unidad,,,,,,,,980,1,Unidades,http://www.vegavirtual.cl
,Uva  red globe 1 Kilo,,,,,,,,2290,1000,Gramos,http://www.vegavirtual.cl
,Naranja jugo 1 Kilo,,,,,,,,1390,1000,Gramos,http://www.vegavirtual.cl
,Ensalada Primavera congelados 500 Gramos,,,,,,,,1400,500,Gramos,http://www.vegavirtual.cl
,Zapallo italiano 1 Unidad,,,,,,,,390,1,Unidades,http://www.vegavirtual.cl
,Zapallo camote 1 Kilo,,,,,,,,1490,1000,Gramos,http://www.vegavirtual.cl
,Zanahorias 8 unidades,,,,,,,,960,8,Unidades,http://www.vegavirtual.cl
,Tomate cherry 1 Kilo,,,,,,,,3800,1000,Gramos,http://www.vegavirtual.cl
,Tomate segunda 1 Kilo,,,,,,,,870,1000,Gramos,http://www.vegavirtual.cl
,Tomate premiun 1 Kilo,,,,,,,,980,1000,Gramos,http://www.vegavirtual.cl
,Rucula 1 Kilo,,,,,,,,3500,1000,Gramos,http://www.vegavirtual.cl
,Repollo morado 1 Unidad,,,,,,,,1390,1,Unidades,http://www.vegavirtual.cl
,Repollo crespo 1 Unidad,,,,,,,,1390,1,Unidades,http://www.vegavirtual.cl
,Repollo liso 1 Unidad,,,,,,,,1390,1,Unidades,http://www.vegavirtual.cl
,Poroto granado 1 Kilo,,,,,,,,980,1000,Gramos,http://www.vegavirtual.cl
,Poroto viejo 1 Kilo,,,,,,,,2800,1000,Gramos,http://www.vegavirtual.cl
,Poroto verde picado 400 Gramos,,,,,,,,1800,400,Gramos,http://www.vegavirtual.cl
,Poroto verde  grueso 1 Kilo,,,,,,,,2400,1000,Gramos,http://www.vegavirtual.cl
,Pimenton verde 3 Unidades,,,,,,,,1470,3,Unidades,http://www.vegavirtual.cl
,Pimenton rojo segunda 1 Unidad,,,,,,,,590,1,Unidades,http://www.vegavirtual.cl
,Pimenton amarillo 1 Unidad,,,,,,,,890,1,Unidades,http://www.vegavirtual.cl
,Perejil 1 Paquete,,,,,,,,400,1,Perejil 1 Paquete,http://www.vegavirtual.cl
,Pepino 1 Unidad,,,,,,,,390,1,Unidades,http://www.vegavirtual.cl
,Papas 1 Kilo,,,,,,,,890,1000,Gramos,http://www.vegavirtual.cl
,Limón de sutil 1 Kilo,,,,,,,,2400,1000,Gramos,http://www.vegavirtual.cl
,Limón de pica 1 Kilo,,,,,,,,2400,1000,Gramos,http://www.vegavirtual.cl
,Limón 1 Kilo,,,,,,,,1890,1000,Gramos,http://www.vegavirtual.cl
,Lentejas 1 Kilo,,,,,,,,2400,1000,Gramos,http://www.vegavirtual.cl
,Lechuga marina 1 Unidad,,,,,,,,890,1,Unidades,http://www.vegavirtual.cl
,Lechuga morada 1 Unidad,,,,,,,,980,1,Unidades,http://www.vegavirtual.cl
,Lechuga Hidroponica 1 Unidad,,,,,,,,890,1,Unidades,http://www.vegavirtual.cl
,Lechuga escarola 1 Unidad,,,,,,,,980,1,Unidades,http://www.vegavirtual.cl
,Lechuga costina 1 Unidad,,,,,,,,980,1,Unidades,http://www.vegavirtual.cl
,Jengibre 200 Gramos,,,,,,,,1200,200,Gramos,http://www.vegavirtual.cl
,Espinaca 1 Kilo,,,,,,,,2800,1000,Gramos,http://www.vegavirtual.cl
,Endivia 1 Bandeja,,,,,,,,2800,1,Endivia 1 Bandeja,http://www.vegavirtual.cl
,Diente de dragon 1 Bandeja,,,,,,,,890,1,Gramos,http://www.vegavirtual.cl
,Coliflor unidad,,,,,,,,980,1,Unidades,http://www.vegavirtual.cl
,Cilantro 1 Paquete,,,,,,,,400,1,Cilantro 1 Paquete,http://www.vegavirtual.cl
,Ciboulette 1 Paquete,,,,,,,,500,1,Ciboulette 1 Paquete,http://www.vegavirtual.cl
,Choclo americano 1 Unidad,,,,,,,,390,1,Unidades,http://www.vegavirtual.cl
,Choclo 1 Unidad,,,,,,,,390,1,Unidades,http://www.vegavirtual.cl
,Chapsui 1 Bandeja,,,,,,,,1000,1,Chapsui 1 Bandeja,http://www.vegavirtual.cl
,Champiñon 1 Kilo,,,,,,,,5900,1000,Gramos,http://www.vegavirtual.cl
,Cebollin 1 Paquete,,,,,,,,790,1,Cebollin 1 Paquete,http://www.vegavirtual.cl
,Cebolla morada 1 Kilo,,,,,,,,1800,1000,Gramos,http://www.vegavirtual.cl
,Cebolla 1 Unidad,,,,,,,,400,1,Unidades,http://www.vegavirtual.cl
,Betarraga 1 Paquete,,,,,,,,980,1,Gramos,http://www.vegavirtual.cl
,Berros 500 grs,,,,,,,,1800,500,Gramos,http://www.vegavirtual.cl
,Berenjena 1 Unidad,,,,,,,,490,1,Unidades,http://www.vegavirtual.cl
,Apio 1 Unidad,,,,,,,,1590,1,Unidades,http://www.vegavirtual.cl
,Albahaca mata 1 Unidad,,,,,,,,980,1,Unidades,http://www.vegavirtual.cl
,Ajo 1 unidad,,,,,,,,350,1,Unidades,http://www.vegavirtual.cl
,Aji amarillo peruano 4 Unidades,,,,,,,,1800,4,Unidades,http://www.vegavirtual.cl
,Aji verde para relleno 500 Gramos,,,,,,,,2400,500,Gramos,http://www.vegavirtual.cl
,Aji chileno 3 Unidades,,,,,,,,300,3,Unidades,http://www.vegavirtual.cl
,Aji rocoto 4 Unidades,,,,,,,,1200,4,Unidades,http://www.vegavirtual.cl
,Achicoria 1 Unidad,,,,,,,,980,1,Unidades,http://www.vegavirtual.cl
,Acelga 1 Paquete,,,,,,,,1490,1,Gramos,http://www.vegavirtual.cl
,Aceitunas Verdes 500 Gramos,,,,,,,,2400,500,Gramos,http://www.vegavirtual.cl
